Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S70042952,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,1,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-06-04,09:45 AM,eBird - Traveling Count,62,1,1.687,,1
S70077601,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,2,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-06-05,10:09 AM,eBird - Traveling Count,28,1,1.227,,1
S70309690,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-06-11,10:34 AM,eBird - Traveling Count,42,1,1.645,,1
S72693360,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,2,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-08-21,08:00 AM,eBird - Traveling Count,25,1,.805,,1
S72981297,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,2,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-08-30,09:32 AM,eBird - Traveling Count,52,1,.942,,1
S73409076,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-09-10,07:41 AM,eBird - Traveling Count,78,1,1.02,,1
S73450285,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-09-11,07:34 AM,eBird - Traveling Count,56,1,1.283,,1
S73549888,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-09-13,12:54 PM,eBird - Traveling Count,44,1,1.115,,3
S73678016,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-09-16,03:53 PM,eBird - Traveling Count,36,1,.607,,1
S74072379,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-09-26,09:40 AM,eBird - Traveling Count,71,1,1.939,,1
S74737969,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,2,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-10-12,11:30 AM,eBird - Traveling Count,34,1,1.273,,1
S79324224,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-01-16,10:04 AM,eBird - Traveling Count,65,1,2.704,,3
S82974867,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,2,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-03-07,02:00 PM,eBird - Casual Observation,,0,,,1
S83194285,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,2,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-03-11,11:47 AM,eBird - Traveling Count,53,1,2.881,,1
S84138083,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,3,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-03-26,02:53 PM,eBird - Traveling Count,35,1,1.66,,1
S84495932,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,10,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-03-31,03:56 PM,eBird - Traveling Count,65,1,2.66,,1
S85719176,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,4,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-04-17,10:17 AM,eBird - Traveling Count,56,1,1.528,,1
S85801596,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,6,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-04-18,08:57 AM,eBird - Traveling Count,83,1,1.911,,3
S86325977,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-04-25,09:34 AM,eBird - Traveling Count,74,1,2.172,,3
S87892767,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-05-12,08:16 AM,eBird - Traveling Count,44,1,.862,,1
S88366307,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-05-17,07:53 AM,eBird - Traveling Count,65,1,1.251,,2
S88584425,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-05-20,07:58 AM,eBird - Traveling Count,63,1,1.631,,2
S88654931,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-05-21,09:42 AM,eBird - Traveling Count,42,1,.758,,1
S89471005,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-06-02,07:51 AM,eBird - Traveling Count,33,1,1.637,,2
S94154969,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-09-04,08:07 AM,eBird - Traveling Count,87,1,1.433,,1
S99120663,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,1,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-12-19,01:27 PM,eBird - Traveling Count,27,1,.962,,9,,,CBC 5A
S70163486,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L2326730,Toronto--Riverdale Park West & East,43.6685546,-79.3576598,2020-06-07,11:46 AM,eBird - Traveling Count,30,1,1.3,,1
S70114111,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,2,CA-ON,Toronto,L4571003,Toronto--St. James Cemetery,43.6698118,-79.3688795,2020-06-06,08:11 AM,eBird - Traveling Count,114,1,3.071,,1
S72077023,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,2,CA-ON,Toronto,L4571003,Toronto--St. James Cemetery,43.6698118,-79.3688795,2020-08-03,12:05 PM,eBird - Traveling Count,56,1,1.436,,1
S74969731,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,3,CA-ON,Toronto,L4571003,Toronto--St. James Cemetery,43.6698118,-79.3688795,2020-10-17,02:17 PM,eBird - Traveling Count,51,1,1.297,,1
S77093178,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L4571003,Toronto--St. James Cemetery,43.6698118,-79.3688795,2020-12-05,10:53 AM,eBird - Traveling Count,80,1,1.865,,3
S77801034,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L4571003,Toronto--St. James Cemetery,43.6698118,-79.3688795,2020-12-21,01:42 PM,eBird - Traveling Count,45,1,1.12,,1
S79750827,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L4571003,Toronto--St. James Cemetery,43.6698118,-79.3688795,2021-01-23,10:56 AM,eBird - Traveling Count,57,1,1.714,,3
S84184381,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,3,CA-ON,Toronto,L4571003,Toronto--St. James Cemetery,43.6698118,-79.3688795,2021-03-27,09:54 AM,eBird - Traveling Count,62,1,1.233,,3
S84990203,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,4,CA-ON,Toronto,L4571003,Toronto--St. James Cemetery,43.6698118,-79.3688795,2021-04-06,05:25 PM,eBird - Traveling Count,42,1,1.181,,1
S78936669,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,1,CA-ON,Toronto,L4570989,Toronto--Toronto Necropolis,43.6679609,-79.3623778,2021-01-09,10:57 AM,eBird - Traveling Count,102,1,2.035,,3
S82862633,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,2,CA-ON,Toronto,L4570989,Toronto--Toronto Necropolis,43.6679609,-79.3623778,2021-03-06,10:32 AM,eBird - Traveling Count,60,1,1.201,,3,,,Cardinal Central!!
S82898571,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,X,CA-ON,Toronto,L13941665,"University of Toronto - St. George Campus, Toronto CA-ON 43.66102, -79.39661",43.661016,-79.396607,2021-03-06,05:06 PM,eBird - Traveling Count,30,1,1.5,,1
S99105479,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1842,5,CA-ON,Toronto,L1620006,Wychwood Park,43.678044,-79.419724,2021-12-19,09:19 AM,eBird - Traveling Count,89,1,1.536,,9,,,CBC 5A
S61439670,Mourning Dove,Zenaida macroura,2369,1,US-CT,Hartford,L10151828,Bristol Home,41.662216,-72.896878,2019-11-08,02:00 PM,eBird - Stationary Count,90,1,,,1,,,Observation of home bird feeders
S91383933,Mourning Dove,Zenaida macroura,2369,X,US-CT,Hartford,L10151828,Bristol Home,41.662216,-72.896878,2021-07-06,07:30 AM,eBird - Casual Observation,,0,,,1
S96066637,Mourning Dove,Zenaida macroura,2369,5,US-CT,Hartford,L10151828,Bristol Home,41.662216,-72.896878,2021-10-13,09:06 AM,eBird - Casual Observation,,0,,,1
S91597437,Mourning Dove,Zenaida macroura,2369,2,US-CT,Hartford,L15727421,Norton Park,41.661499,-72.8780007,2021-07-11,10:30 AM,eBird - Casual Observation,,0,,,2
S91327615,Mourning Dove,Zenaida macroura,2369,X,US-CT,Hartford,L293431,Penwood State Park,41.8409041,-72.7866657,2021-07-05,12:30 PM,eBird - Casual Observation,,0,,,2,,,Birds seen/heard while hiking.
S57915595,Mourning Dove,Zenaida macroura,2369,X,US-CT,Hartford,L276794,Sessions Woods WMA,41.7369309,-72.9632332,2019-07-04,10:00 AM,eBird - Casual Observation,,0,,,2
S88310326,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Peel,L3120260,University of Toronto Mississauga,43.5542226,-79.6663997,2021-05-16,12:57 PM,eBird - Traveling Count,173,1,4.384,,1
S89763020,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Peel,L3120260,University of Toronto Mississauga,43.5542226,-79.6663997,2021-06-06,01:00 PM,eBird - Casual Observation,,0,,,1
S95919566,Mourning Dove,Zenaida macroura,2369,1,US-NY,Saratoga,L16606585,"19 Kaatskill Way, Ballston Spa US-NY 43.06071, -73.84957",43.060713,-73.849569,2021-10-10,11:38 AM,eBird - Stationary Count,21,1,,,1
S64850442,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L10825258,"26 Saint Joseph St, Toronto CA-ON 43.66589, -79.38682",43.665894,-79.386819,2020-02-22,07:23 AM,eBird - Traveling Count,32,1,2.613,,1
S70646197,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L11737364,"E. T. Seton Park, Toronto CA-ON 43.70611, -79.33474",43.706107,-79.334737,2020-06-20,05:46 PM,eBird - Traveling Count,30,1,.805,,1
S59586350,Mourning Dove,Zenaida macroura,2369,X,CA-ON,Toronto,L351715,Tommy Thompson Park,43.6276706,-79.3315839,2019-09-07,08:00 AM,eBird - Traveling Count,360,1,6.437,,20,,,TOC-led walk
S58230926,Mourning Dove,Zenaida macroura,2369,X,CA-ON,Toronto,L285222,Toronto--Ashbridge's Bay Park,43.6599861,-79.3093553,2019-07-16,09:55 AM,eBird - Traveling Count,120,1,3.219,,1
S58595088,Mourning Dove,Zenaida macroura,2369,X,CA-ON,Toronto,L285222,Toronto--Ashbridge's Bay Park,43.6599861,-79.3093553,2019-07-31,08:30 AM,eBird - Traveling Count,150,1,3.219,,2
S58859604,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L285222,Toronto--Ashbridge's Bay Park,43.6599861,-79.3093553,2019-08-09,08:15 AM,eBird - Traveling Count,180,1,3.219,,1
S58969165,Mourning Dove,Zenaida macroura,2369,X,CA-ON,Toronto,L285222,Toronto--Ashbridge's Bay Park,43.6599861,-79.3093553,2019-08-13,09:30 AM,eBird - Traveling Count,120,1,3.219,,1
S59130027,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L285222,Toronto--Ashbridge's Bay Park,43.6599861,-79.3093553,2019-08-20,09:00 AM,eBird - Traveling Count,180,1,3.219,,2
S57761792,Mourning Dove,Zenaida macroura,2369,X,CA-ON,Toronto,L421884,Toronto--Colonel Samuel Smith Park,43.5910609,-79.5112485,2019-06-28,10:00 AM,eBird - Traveling Count,150,1,3.219,,1
S59007756,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L421884,Toronto--Colonel Samuel Smith Park,43.5910609,-79.5112485,2019-08-15,08:15 AM,eBird - Traveling Count,120,1,3.219,,1
S71402777,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L421884,Toronto--Colonel Samuel Smith Park,43.5910609,-79.5112485,2020-07-12,12:57 PM,eBird - Traveling Count,224,1,8.088,,1
S73829845,Mourning Dove,Zenaida macroura,2369,3,CA-ON,Toronto,L421884,Toronto--Colonel Samuel Smith Park,43.5910609,-79.5112485,2020-09-20,09:17 AM,eBird - Traveling Count,194,1,4.044,,1
S73254279,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2020-09-06,08:35 AM,eBird - Traveling Count,137,1,2.861,,1
S82094425,Mourning Dove,Zenaida macroura,2369,6,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2021-02-21,12:59 PM,eBird - Traveling Count,75,1,1.786,,1
S83731195,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2021-03-20,10:40 AM,eBird - Traveling Count,84,1,2.159,,3
S86796595,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2021-05-01,08:53 AM,eBird - Traveling Count,109,1,2.653,,4
S98141751,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2021-11-27,12:21 PM,eBird - Traveling Count,43,1,1.999,,1
S96605762,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L1437376,Toronto--Downsview Park,43.7437383,-79.4830566,2021-10-23,01:53 PM,eBird - Traveling Count,110,1,3.46,,1
S59434036,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L11,Toronto--High Park,43.6446469,-79.4625379,2019-09-01,08:04 AM,eBird - Traveling Count,245,1,6.26,,21,,,21 people started the TOC High Park birding walk
S59882601,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L11,Toronto--High Park,43.6446469,-79.4625379,2019-09-17,09:00 AM,eBird - Traveling Count,210,1,3.219,,1,,,"Started solo in the forested area and ponds in the North East portion of the park, then joined a group of about 6 people observing on Hawk Hill for about two hours before moving south along Colborne Lodge Drive."
S60109926,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L11,Toronto--High Park,43.6446469,-79.4625379,2019-09-25,08:45 AM,eBird - Traveling Count,60,1,1.609,,1
S64404272,Mourning Dove,Zenaida macroura,2369,5,CA-ON,Toronto,L11,Toronto--High Park,43.6446469,-79.4625379,2020-02-11,01:36 PM,eBird - Traveling Count,185,1,4.7,,2,,,,209576651
S89981075,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L11,Toronto--High Park,43.6446469,-79.4625379,2021-06-05,08:40 AM,eBird - Traveling Count,297,1,7.32,,1
S94502938,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L11,Toronto--High Park,43.6446469,-79.4625379,2021-09-11,08:19 AM,eBird - Traveling Count,224,1,7.574,,1
S60110126,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L2354081,Toronto--High Park (Hawk Hill),43.6463265,-79.4658099,2019-09-25,10:45 AM,eBird - Stationary Count,180,1,,,3,,,Hawk Hill Raptor watch - exceptionally slow day
S72007433,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L384530,Toronto--Humber Bay Park (East),43.622656,-79.4737351,2020-08-01,09:17 AM,eBird - Traveling Count,87,1,2.086,,1
S57327925,Mourning Dove,Zenaida macroura,2369,X,CA-ON,Toronto,L285225,Toronto--Humber Bay Park (West),43.6163997,-79.4777574,2019-06-12,11:00 AM,eBird - Traveling Count,90,1,3.219,,1
S69328349,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L2485803,Toronto--Lester B. Pearson Garden for Peace and International Understanding,43.6663893,-79.3914127,2020-05-19,01:40 PM,eBird - Traveling Count,31,1,.547,,1
S82392570,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L2485803,Toronto--Lester B. Pearson Garden for Peace and International Understanding,43.6663893,-79.3914127,2021-02-26,05:26 PM,eBird - Traveling Count,22,1,.901,,1
S64654368,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L666769,Toronto--Mount Pleasant Cemetery,43.6958659,-79.3848467,2020-02-17,10:51 AM,eBird - Traveling Count,122,1,3.238,,1,,Heard only
S73208593,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L666769,Toronto--Mount Pleasant Cemetery,43.6958659,-79.3848467,2020-09-05,08:06 AM,eBird - Traveling Count,170,1,3.127,,1
S67858781,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L5550250,Toronto--Philosopher's Walk,43.6659314,-79.3949533,2020-04-26,03:45 PM,eBird - Traveling Count,30,1,.805,,1
S82450480,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L5550250,Toronto--Philosopher's Walk,43.6659314,-79.3949533,2021-02-27,01:18 PM,eBird - Traveling Count,36,1,1.909,,2
S56282637,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2019-05-14,12:00 PM,eBird - Traveling Count,60,1,1.609,,5,,,Toronto Bird Celebration Queen's Park Bird Walk w/ Mark Peck (ROM)
S56355959,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2019-05-16,12:00 PM,eBird - Traveling Count,60,1,1.609,,10
S68027169,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-04-29,09:06 AM,eBird - Traveling Count,73,1,1.29,,1
S68235353,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-05-02,07:37 AM,eBird - Traveling Count,95,1,2.485,,1
S69134953,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-05-16,08:08 AM,eBird - Traveling Count,84,1,1.367,,1
S69204497,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-05-17,09:22 AM,eBird - Traveling Count,71,1,1.163,,1
S69884269,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-05-31,09:38 AM,eBird - Traveling Count,50,1,1.056,,1
S70042952,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-06-04,09:45 AM,eBird - Traveling Count,62,1,1.687,,1
S73409076,Mourning Dove,Zenaida macroura,2369,4,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2020-09-10,07:41 AM,eBird - Traveling Count,78,1,1.02,,1
S86325977,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L571677,Toronto--Queen's Park,43.6648526,-79.3923676,2021-04-25,09:34 AM,eBird - Traveling Count,74,1,2.172,,3
S70114111,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L4571003,Toronto--St. James Cemetery,43.6698118,-79.3688795,2020-06-06,08:11 AM,eBird - Traveling Count,114,1,3.071,,1
S84990203,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L4571003,Toronto--St. James Cemetery,43.6698118,-79.3688795,2021-04-06,05:25 PM,eBird - Traveling Count,42,1,1.181,,1
S76860504,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L4570989,Toronto--Toronto Necropolis,43.6679609,-79.3623778,2020-11-29,11:58 AM,eBird - Traveling Count,77,1,1.514,,1
S78936669,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L4570989,Toronto--Toronto Necropolis,43.6679609,-79.3623778,2021-01-09,10:57 AM,eBird - Traveling Count,102,1,2.035,,3
S80587734,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L4570989,Toronto--Toronto Necropolis,43.6679609,-79.3623778,2021-02-07,10:57 AM,eBird - Traveling Count,57,1,.756,,3
S88275411,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L4570989,Toronto--Toronto Necropolis,43.6679609,-79.3623778,2021-05-16,08:43 AM,eBird - Traveling Count,95,1,1.473,,3
S88816379,Mourning Dove,Zenaida macroura,2369,1,CA-ON,Toronto,L4570989,Toronto--Toronto Necropolis,43.6679609,-79.3623778,2021-05-23,09:55 AM,eBird - Traveling Count,67,1,1.735,,1
S99105479,Mourning Dove,Zenaida macroura,2369,2,CA-ON,Toronto,L1620006,Wychwood Park,43.678044,-79.419724,2021-12-19,09:19 AM,eBird - Traveling Count,89,1,1.536,,9,,,CBC 5A
S56343483,Mourning Dove,Zenaida macroura,2369,1,CA-ON,York,L1521305,Koffler Scientific Reserve,44.0306688,-79.5319375,2019-05-15,03:00 PM,eBird - Traveling Count,30,0,1.609,,4
S94047451,Mourning Dove,Zenaida macroura,2369,2,CA-ON,York,L1521305,Koffler Scientific Reserve,44.0306688,-79.5319375,2021-08-28,09:28 AM,eBird - Traveling Count,135,1,5.38,,3
S59237518,Common Nighthawk,Chordeiles minor,3441,2,CA-ON,Toronto,L11,Toronto--High Park,43.6446469,-79.4625379,2019-08-24,09:45 PM,eBird - Casual Observation,,0,,,1
S91383933,Chimney Swift,Chaetura pelagica,3788,X,US-CT,Hartford,L10151828,Bristol Home,41.662216,-72.896878,2021-07-06,07:30 AM,eBird - Casual Observation,,0,,,1
S91794337,Chimney Swift,Chaetura pelagica,3788,X,US-CT,Hartford,L1566177,"Bristol, Roberts Field",41.6952526,-72.9642949,2021-07-15,10:30 AM,eBird - Traveling Count,45,1,3.219,,2
S88310326,Chimney Swift,Chaetura pelagica,3788,2,CA-ON,Peel,L3120260,University of Toronto Mississauga,43.5542226,-79.6663997,2021-05-16,12:57 PM,eBird - Traveling Count,173,1,4.384,,1
S89763020,Chimney Swift,Chaetura pelagica,3788,3,CA-ON,Peel,L3120260,University of Toronto Mississauga,43.5542226,-79.6663997,2021-06-06,01:00 PM,eBird - Casual Observation,,0,,,1
S88383163,Chimney Swift,Chaetura pelagica,3788,1,CA-ON,Toronto,L14106226,"150 South Drive, Toronto, Ontario, CA (43.678, -79.373)",43.6780412,-79.3732884,2021-05-15,08:20 AM,eBird - Traveling Count,15,1,.71,,1
S93591206,Chimney Swift,Chaetura pelagica,3788,1,CA-ON,Toronto,L351715,Tommy Thompson Park,43.6276706,-79.3315839,2021-08-21,08:13 AM,eBird - Traveling Count,330,1,16.06,,1
S57062733,Chimney Swift,Chaetura pelagica,3788,X,CA-ON,Toronto,L285222,Toronto--Ashbridge's Bay Park,43.6599861,-79.3093553,2019-06-03,01:30 PM,eBird - Traveling Count,150,1,3.219,,1
S58595088,Chimney Swift,Chaetura pelagica,3788,X,CA-ON,Toronto,L285222,Toronto--Ashbridge's Bay Park,43.6599861,-79.3093553,2019-07-31,08:30 AM,eBird - Traveling Count,150,1,3.219,,2
S59007756,Chimney Swift,Chaetura pelagica,3788,X,CA-ON,Toronto,L421884,Toronto--Colonel Samuel Smith Park,43.5910609,-79.5112485,2019-08-15,08:15 AM,eBird - Traveling Count,120,1,3.219,,1
S71402777,Chimney Swift,Chaetura pelagica,3788,2,CA-ON,Toronto,L421884,Toronto--Colonel Samuel Smith Park,43.5910609,-79.5112485,2020-07-12,12:57 PM,eBird - Traveling Count,224,1,8.088,,1
S72212995,Chimney Swift,Chaetura pelagica,3788,X,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2020-08-08,09:08 AM,eBird - Traveling Count,113,1,1.822,,1
S72368629,Chimney Swift,Chaetura pelagica,3788,4,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2020-08-13,08:57 AM,eBird - Traveling Count,95,1,1.637,,1
S72427481,Chimney Swift,Chaetura pelagica,3788,3,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2020-08-15,08:33 AM,eBird - Traveling Count,110,1,1.499,,1
S72534813,Chimney Swift,Chaetura pelagica,3788,3,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2020-08-18,08:05 AM,eBird - Traveling Count,108,1,2.17,,1
S72937981,Chimney Swift,Chaetura pelagica,3788,4,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2020-08-29,08:27 AM,eBird - Traveling Count,110,1,2.336,,1
S88383169,Chimney Swift,Chaetura pelagica,3788,4,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2021-05-15,08:50 AM,eBird - Traveling Count,132,1,3.603,,1
S93581357,Chimney Swift,Chaetura pelagica,3788,X,CA-ON,Toronto,L628194,Toronto--Don Valley Brick Works Park,43.6850669,-79.3668866,2021-08-22,09:17 AM,eBird - Traveling Count,91,1,2.876,,1
S72684766,Chimney Swift,Chaetura pelagica,3788,3,CA-ON,Toronto,L11,Toronto--High Park,43.6446469,-79.4625379,2020-08-22,08:10 AM,eBird - Traveling Count,195,1,5.538,,1
S89981075,Chimney Swift,Chaetura pelagica,3788,1,CA-ON,Toronto,L11,Toronto--High Park,43.6446469,-79.4625379,2021-06-05,08:40 AM,eBird - Traveling Count,297,1,7.32,,1
S94502938,Chimney Swift,Chaetura pelagica,3788,3,CA-ON,Toronto,L11,Toronto--High Park,43.6446469,-79.4625379,2021-09-11,08:19 AM,eBird - Traveling Count,224,1,7.574,,1
S58275721,Chimney Swift,Chaetura pelagica,3788,X,CA-ON,Toronto,L666769,Toronto--Mount Pleasant Cemetery,43.6958659,-79.3848467,2019-07-18,11:00 AM,eBird - Traveling Count,150,1,6.437,,1
